piece_name,H1,H4,GS,CPI
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/536.mid,2.4011,2.9043,0.5227,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/537.mid,1.0689,2.3511,0.6786,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/538.mid,2.0203,2.6385,0.7445,0.8333
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/539.mid,2.3788,2.7918,0.633,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/54.mid,2.1826,2.9906,0.5653,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/540.mid,2.1316,2.8112,0.6764,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/542.mid,2.0314,2.618,0.6624,0.9167
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/543.mid,2.288,2.5862,0.6818,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/544.mid,2.1503,2.6244,0.5208,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/545.mid,2.1344,2.8344,0.6743,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/546.mid,2.2134,2.59,0.625,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/547.mid,1.6399,2.5464,0.6234,0.9231
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/548.mid,2.1226,2.6592,0.7569,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/549.mid,1.7406,2.6989,0.6075,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/55.mid,2.356,2.7652,0.6453,0.9545
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/550.mid,2.1157,2.5141,0.7,0.9231
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/551.mid,1.8686,2.5517,0.7151,0.9333
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/552.mid,1.8703,2.3574,0.7049,0.6667
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/553.mid,2.1186,2.6298,0.5119,0.8571
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/56.mid,1.8731,2.8168,0.7169,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/57.mid,2.2811,2.7417,0.5587,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/58.mid,2.3245,2.6891,0.5786,0.8462
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/59.mid,2.1857,3.0389,0.7661,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/6.mid,1.8835,2.6779,0.6116,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/60.mid,2.0046,2.3818,0.7785,0.5294
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/61.mid,2.3317,2.8074,0.5208,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/62.mid,2.3636,3.3535,0.9186,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/63.mid,1.8202,2.6918,0.7476,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/65.mid,2.1577,2.6685,0.7276,0.9412
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/66.mid,1.0805,2.0402,0.7812,-0.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/67.mid,1.9092,2.7699,0.5726,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/69.mid,2.1256,2.9089,0.5635,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/7.mid,1.4195,2.5085,0.6577,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/70.mid,2.5204,3.0605,0.5938,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/71.mid,1.6214,2.7188,0.7881,0.8333
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/72.mid,2.3375,2.9371,0.6432,0.9524
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/73.mid,1.7442,2.5028,0.6893,0.9167
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/74.mid,1.9501,2.5852,0.6979,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/75.mid,2.2821,2.7905,0.7862,0.8333
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/76.mid,1.9832,2.9847,0.7095,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/77.mid,1.6582,2.5253,0.6569,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/78.mid,1.6289,2.5341,0.7304,0.9333
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/79.mid,1.8955,2.5457,0.7016,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/8.mid,0.6581,2.0897,0.7763,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/80.mid,2.1863,2.7474,0.7045,0.875
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/81.mid,2.0047,2.7283,0.7288,0.6957
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/82.mid,2.2457,2.7245,0.7444,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/83.mid,2.1737,2.6791,0.5625,0.6923
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/84.mid,2.0817,2.6646,0.5192,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/86.mid,1.2415,2.3121,0.7808,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/87.mid,1.6141,2.5776,0.8088,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/88.mid,2.1419,2.5047,0.7701,0.8571
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/89.mid,2.1098,2.6625,0.5566,0.9032
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/9.mid,1.8785,2.6936,0.6824,0.9565
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/90.mid,2.194,2.7985,0.6932,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/91.mid,2.1658,2.9108,0.6518,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/92.mid,1.5743,2.2548,0.6161,0.8182
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/93.mid,1.5133,2.4751,0.774,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/94.mid,1.0912,2.6737,0.6834,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/95.mid,2.1869,2.7507,0.7843,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/96.mid,2.1852,2.6552,0.8042,0.9286
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/97.mid,2.3158,2.722,0.825,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/98.mid,2.2431,2.7349,0.649,0.9231
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/99.mid,1.4883,2.5765,0.7119,0.7667
DATASET_MEAN,1.9805,2.6554,0.6692,0.9279
